sample_id	tissue	sex	delta
GTEX-ZVZP-1626	Esophagus - Gastroesophageal Junction	male	0.073507955794715
GTEX-ZVZQ-1226	Esophagus - Gastroesophageal Junction	female	0.1032377220382317
GTEX-ZWKS-2526	Esophagus - Gastroesophageal Junction	male	0.2382231939560171
GTEX-ZXES-1326	Esophagus - Gastroesophageal Junction	female	0.1369264914582147
GTEX-ZXG5-1526	Esophagus - Gastroesophageal Junction	male	0.1285310409977479
GTEX-ZY6K-0826	Esophagus - Gastroesophageal Junction	male	-0.0131836733869069
GTEX-ZYFC-2226	Esophagus - Gastroesophageal Junction	male	0.0658814233479112
GTEX-ZYFD-2826	Esophagus - Gastroesophageal Junction	male	0.1537601258054612
GTEX-ZYFG-1226	Esophagus - Gastroesophageal Junction	female	0.1443270519461806
GTEX-ZYT6-1926	Esophagus - Gastroesophageal Junction	male	0.2906906279357157
GTEX-ZYVF-2526	Esophagus - Gastroesophageal Junction	female	0.1290593672396596
GTEX-ZYW4-1626	Esophagus - Gastroesophageal Junction	male	0.0867059719723707
GTEX-ZYWO-1126	Esophagus - Gastroesophageal Junction	female	0.1653570144116421
GTEX-ZYY3-1826	Esophagus - Gastroesophageal Junction	female	0.052080537692223
GTEX-ZZPT-1626	Esophagus - Gastroesophageal Junction	male	0.0870313185492354
GTEX-1117F-1526	Esophagus - Mucosa	female	0.2893611344485902
GTEX-111CU-0726	Esophagus - Mucosa	male	0.086954734876113
GTEX-111FC-1826	Esophagus - Mucosa	male	0.1872296103669454
GTEX-111VG-1126	Esophagus - Mucosa	male	0.2513031115429592
GTEX-111YS-0926	Esophagus - Mucosa	male	0.1591208997427526
GTEX-1122O-1726	Esophagus - Mucosa	female	0.1080292330321281
GTEX-1128S-1426	Esophagus - Mucosa	female	0.2758033623797449
GTEX-113JC-1126	Esophagus - Mucosa	female	0.0619500312012236
GTEX-117XS-1626	Esophagus - Mucosa	male	0.0743235841311512
GTEX-117YW-1926	Esophagus - Mucosa	male	0.0754871926123778
GTEX-117YX-1626	Esophagus - Mucosa	male	0.1640169905161562
GTEX-1192W-0926	Esophagus - Mucosa	male	0.0615765947883273
GTEX-1192X-1726	Esophagus - Mucosa	male	0.096819706960928
GTEX-11DXX-1126	Esophagus - Mucosa	female	0.1137402463857065
GTEX-11DXY-1426	Esophagus - Mucosa	male	0.1593007953005213
GTEX-11DXZ-1226	Esophagus - Mucosa	male	0.0314695423657337
GTEX-11DYG-1326	Esophagus - Mucosa	male	0.039179826350342
GTEX-11DZ1-2026	Esophagus - Mucosa	male	0.1189039451468984
GTEX-11EI6-1526	Esophagus - Mucosa	male	0.1432125917364305
GTEX-11EMC-2226	Esophagus - Mucosa	female	0.0796042103083723
GTEX-11EQ8-1826	Esophagus - Mucosa	male	0.1567219344387541
GTEX-11EQ9-0726	Esophagus - Mucosa	male	0.0301366496996971
GTEX-11GS4-1526	Esophagus - Mucosa	male	0.0357096069476932
GTEX-11GSO-1426	Esophagus - Mucosa	male	0.0705360594724419
GTEX-11GSP-1826	Esophagus - Mucosa	female	0.0881142403421831
GTEX-11I78-1526	Esophagus - Mucosa	female	0.0115427121173611
GTEX-11ILO-1026	Esophagus - Mucosa	female	0.2485554006079629
GTEX-11LCK-1726	Esophagus - Mucosa	male	0.0560085816286212
GTEX-11NUK-1326	Esophagus - Mucosa	male	0.0401868224955783
GTEX-11O72-1826	Esophagus - Mucosa	male	0.1064169298454432
GTEX-11OF3-2126	Esophagus - Mucosa	male	0.1543535393526143
GTEX-11ONC-1526	Esophagus - Mucosa	male	0.0177177458287088
GTEX-11P7K-1326	Esophagus - Mucosa	male	0.0717135154869328
GTEX-11P81-0826	Esophagus - Mucosa	female	0.1145737500493262
GTEX-11PRG-2626	Esophagus - Mucosa	male	0.0669779507374624
GTEX-11TTK-1526	Esophagus - Mucosa	female	0.0735319621632036
GTEX-11TUW-1326	Esophagus - Mucosa	male	0.0409778916939295
GTEX-11WQC-1126	Esophagus - Mucosa	male	0.1306407444070955
GTEX-11WQK-1726	Esophagus - Mucosa	male	0.1498601637762349
GTEX-11XUK-0826	Esophagus - Mucosa	female	0.0217195375922997
GTEX-11ZTS-2626	Esophagus - Mucosa	female	0.0758248466383924
GTEX-11ZTT-0826	Esophagus - Mucosa	female	0.0848802295888995
GTEX-11ZTT-5005	Esophagus - Mucosa	female	0.5021033998779879
GTEX-11ZU8-1526	Esophagus - Mucosa	male	0.07979431259599
GTEX-11ZUS-1026	Esophagus - Mucosa	male	0.2060343158168282
GTEX-11ZVC-1626	Esophagus - Mucosa	female	0.0920968689257789
GTEX-1211K-0926	Esophagus - Mucosa	female	0.1374486104221677
GTEX-1211K-5008	Esophagus - Mucosa	female	0.550280276070585
GTEX-1212Z-2126	Esophagus - Mucosa	male	0.0405593916631104
GTEX-12584-1626	Esophagus - Mucosa	male	0.2493006209426195
GTEX-12696-1326	Esophagus - Mucosa	male	0.0601017918470689
GTEX-1269C-1026	Esophagus - Mucosa	female	0.0800764927729522
GTEX-12BJ1-1626	Esophagus - Mucosa	male	0.1101652337624738
GTEX-12KS4-0926	Esophagus - Mucosa	male	0.1097696970247768
GTEX-12WS9-1526	Esophagus - Mucosa	female	0.214252476876653
GTEX-12WSA-1426	Esophagus - Mucosa	male	0.109506616174006
GTEX-12WSB-1326	Esophagus - Mucosa	female	0.1316715405496958
GTEX-12WSC-1326	Esophagus - Mucosa	male	0.0798442364307805
GTEX-12WSD-1826	Esophagus - Mucosa	female	0.1448199118671427
GTEX-12WSF-1726	Esophagus - Mucosa	male	0.1124735778142942
GTEX-12WSG-1526	Esophagus - Mucosa	female	0.1289137233740425
GTEX-12WSG-5007	Esophagus - Mucosa	female	0.4956448603288009
GTEX-12WSH-1426	Esophagus - Mucosa	male	0.1316210524752303
GTEX-12WSI-1226	Esophagus - Mucosa	male	0.1586523291247668
GTEX-12WSJ-0626	Esophagus - Mucosa	female	0.0324431928978575
GTEX-12WSK-1126	Esophagus - Mucosa	female	0.0646942713944964
GTEX-12WSL-1526	Esophagus - Mucosa	male	-0.0073605348081385
GTEX-12WSN-1526	Esophagus - Mucosa	male	0.1578263066045058
GTEX-12WSN-5013	Esophagus - Mucosa	male	0.5168738314928158
GTEX-12ZZW-1726	Esophagus - Mucosa	male	0.0807568111789917
GTEX-12ZZX-1326	Esophagus - Mucosa	female	0.1007533818669869
GTEX-12ZZY-1426	Esophagus - Mucosa	male	0.0930413414332576
GTEX-12ZZZ-2626	Esophagus - Mucosa	male	0.1263088675804284
GTEX-13111-0826	Esophagus - Mucosa	male	-0.027418394914822
GTEX-13112-0926	Esophagus - Mucosa	male	0.0556515374722582
GTEX-13113-0926	Esophagus - Mucosa	female	0.0638357532578059
GTEX-13113-5007	Esophagus - Mucosa	female	0.5625718974169425
GTEX-1313W-1226	Esophagus - Mucosa	female	0.0477527099377724
GTEX-1314G-0826	Esophagus - Mucosa	male	0.1947033091487222
GTEX-1314G-5007	Esophagus - Mucosa	male	0.6157484583537111
GTEX-131XE-1426	Esophagus - Mucosa	male	0.0513589644064514
GTEX-131XF-0826	Esophagus - Mucosa	male	0.1124727227689578
GTEX-131XF-5004	Esophagus - Mucosa	male	0.582622642811814
GTEX-131XG-1026	Esophagus - Mucosa	female	0.0669567235632291
GTEX-131XH-1226	Esophagus - Mucosa	male	0.0897728101239402
GTEX-131XW-1326	Esophagus - Mucosa	female	0.0892103651985986
GTEX-131YS-1426	Esophagus - Mucosa	female	0.098786575452418
GTEX-132AR-2226	Esophagus - Mucosa	female	0.0631170590391022
GTEX-132NY-1826	Esophagus - Mucosa	male	0.0582417915942554
GTEX-132Q8-1826	Esophagus - Mucosa	male	0.0707344196642285
GTEX-132QS-1426	Esophagus - Mucosa	male	0.1552922741475709
GTEX-1339X-1226	Esophagus - Mucosa	male	0.0879152878128408
GTEX-1399Q-1126	Esophagus - Mucosa	male	0.0832977464399937
GTEX-1399R-0826	Esophagus - Mucosa	male	0.0851540770921216
GTEX-1399S-1326	Esophagus - Mucosa	female	0.0845036626584041
GTEX-1399T-1626	Esophagus - Mucosa	male	0.0707402917257661
GTEX-1399U-1026	Esophagus - Mucosa	female	0.0039149670850635
GTEX-139D8-1326	Esophagus - Mucosa	female	0.2658525633919161
GTEX-139T6-0626	Esophagus - Mucosa	male	0.0616767024846328
GTEX-139TS-1026	Esophagus - Mucosa	male	0.1983435364088314
GTEX-139TU-1226	Esophagus - Mucosa	male	0.0515689092285231
GTEX-139UC-0926	Esophagus - Mucosa	male	0.0991332820808978
GTEX-139UW-1126	Esophagus - Mucosa	male	0.103736078735403
GTEX-139YR-1726	Esophagus - Mucosa	male	0.0370113956575215
GTEX-13CF2-1326	Esophagus - Mucosa	male	0.1213694076458397
GTEX-13CF3-1626	Esophagus - Mucosa	female	0.1583519915746604
GTEX-13CIG-1926	Esophagus - Mucosa	male	0.1084389478635977
GTEX-13CZV-2026	Esophagus - Mucosa	male	0.1238174144330256
GTEX-13D11-1926	Esophagus - Mucosa	female	0.0616636900773371
GTEX-13FH7-0526	Esophagus - Mucosa	female	0.0359442451671086
GTEX-13FHO-1726	Esophagus - Mucosa	male	0.1065965501821797
GTEX-13FHP-1526	Esophagus - Mucosa	male	0.0566094379240234
GTEX-13FLV-1126	Esophagus - Mucosa	male	0.0547986498027069
GTEX-13FLW-0926	Esophagus - Mucosa	male	0.034750640956965
GTEX-13FTW-1626	Esophagus - Mucosa	male	0.1059740417855835
GTEX-13FTY-1126	Esophagus - Mucosa	female	0.2082935539511143
GTEX-13FTZ-1526	Esophagus - Mucosa	male	0.1329085167926698
GTEX-13FXS-2026	Esophagus - Mucosa	male	0.0774057524408438
GTEX-13G51-0926	Esophagus - Mucosa	male	0.0132218479439017
GTEX-13IVO-1726	Esophagus - Mucosa	male	0.0491885755783075
GTEX-13JUV-1526	Esophagus - Mucosa	female	0.0621831089244141
GTEX-13JVG-2026	Esophagus - Mucosa	male	0.1025304355947658
GTEX-13N11-1226	Esophagus - Mucosa	female	0.0169313483730121
GTEX-13N1W-1726	Esophagus - Mucosa	male	0.0968693780949873
GTEX-13N2G-1226	Esophagus - Mucosa	male	0.1967387439484424
GTEX-13NYB-0926	Esophagus - Mucosa	male	0.0583565974831116
GTEX-13NYC-1326	Esophagus - Mucosa	male	0.2106603453674979
GTEX-13NYS-2326	Esophagus - Mucosa	male	0.1430185936117631
GTEX-13NZ8-1026	Esophagus - Mucosa	female	0.1270080771064435
GTEX-13NZ9-1726	Esophagus - Mucosa	male	0.1356113473064152
GTEX-13NZA-2026	Esophagus - Mucosa	male	0.1022616807800481
GTEX-13NZB-1226	Esophagus - Mucosa	male	0.1223041916298945
GTEX-13O1R-1326	Esophagus - Mucosa	male	0.074623076517865
GTEX-13O21-0626	Esophagus - Mucosa	male	0.0854575462926743
GTEX-13O3O-1226	Esophagus - Mucosa	female	0.0918235564025196
GTEX-13O3P-1226	Esophagus - Mucosa	male	0.1498902832929571
GTEX-13O3Q-0826	Esophagus - Mucosa	male	0.0374017839400843
GTEX-13O61-0926	Esophagus - Mucosa	male	0.1201262870723545
GTEX-13OVG-0626	Esophagus - Mucosa	male	0.1075905860282608
GTEX-13OVG-5008	Esophagus - Mucosa	male	0.610115540604758
GTEX-13OVH-1926	Esophagus - Mucosa	male	0.1729432407493015
GTEX-13OVI-2626	Esophagus - Mucosa	female	0.0998763176031961
GTEX-13OVJ-1226	Esophagus - Mucosa	female	0.0711215972008035
GTEX-13OVK-1126	Esophagus - Mucosa	male	0.0786333643674266
GTEX-13OVL-2126	Esophagus - Mucosa	male	0.0936472364219629
GTEX-13OW5-1426	Esophagus - Mucosa	male	0.1265816699177748
GTEX-13OW6-1326	Esophagus - Mucosa	male	0.0918193045930201
GTEX-13OW7-2126	Esophagus - Mucosa	male	0.0902335516033088
GTEX-13OW8-2326	Esophagus - Mucosa	male	0.1254450935034053
GTEX-13PDP-1626	Esophagus - Mucosa	male	0.0880423118786425
GTEX-13PL6-2526	Esophagus - Mucosa	female	0.222007226333903
GTEX-13PL7-0226	Esophagus - Mucosa	female	0.1132455729793991
GTEX-13PVQ-1726	Esophagus - Mucosa	male	0.0562536390438369
GTEX-13PVR-1826	Esophagus - Mucosa	female	0.1407873151877403
GTEX-13PVR-1926	Esophagus - Mucosa	female	0.1409217217486281
GTEX-13QBU-1026	Esophagus - Mucosa	female	0.0917098783884008
GTEX-13QIC-2226	Esophagus - Mucosa	female	0.0804348412240016
GTEX-13QJ3-1726	Esophagus - Mucosa	male	0.0409616253065567
GTEX-13QJC-1426	Esophagus - Mucosa	female	0.0542412750351866
GTEX-13RTJ-1526	Esophagus - Mucosa	male	0.2079856351315649
GTEX-13S7M-2626	Esophagus - Mucosa	female	0.1249890884834444
GTEX-13S86-0826	Esophagus - Mucosa	male	0.0758418239319741
GTEX-13SLW-1926	Esophagus - Mucosa	male	0.0510376593731194
GTEX-13SLX-1726	Esophagus - Mucosa	female	0.0412156348397209
GTEX-13U4I-1126	Esophagus - Mucosa	female	0.0608742775636051
GTEX-13VXU-1326	Esophagus - Mucosa	male	0.0859686756956344
GTEX-13W3W-1626	Esophagus - Mucosa	female	0.0733946335403208
GTEX-13W46-1926	Esophagus - Mucosa	male	0.0448796652302202
GTEX-13X6H-1326	Esophagus - Mucosa	female	0.0374976422709139
GTEX-13X6I-1026	Esophagus - Mucosa	male	0.0447460792787084
GTEX-13X6J-1526	Esophagus - Mucosa	male	0.0067681724495082
GTEX-13X6K-2126	Esophagus - Mucosa	female	0.1024257471215596
GTEX-13YAN-1926	Esophagus - Mucosa	male	0.0585360060774048
GTEX-1445S-1726	Esophagus - Mucosa	male	0.0708270213798873
GTEX-144FL-2726	Esophagus - Mucosa	male	0.0857085034945306
GTEX-144GL-2126	Esophagus - Mucosa	male	0.0904654279766779
GTEX-144GN-0626	Esophagus - Mucosa	male	-0.0094221478969097
GTEX-144GO-2726	Esophagus - Mucosa	male	0.0673805590597139
GTEX-145LS-1826	Esophagus - Mucosa	female	0.1003446830800282
GTEX-145LT-1126	Esophagus - Mucosa	male	0.0636498648868626
GTEX-145LU-0926	Esophagus - Mucosa	male	0.0553076290600108
GTEX-145LV-1326	Esophagus - Mucosa	male	0.0138787768569227
GTEX-145ME-0526	Esophagus - Mucosa	female	0.0182158536216784
GTEX-145ME-5004	Esophagus - Mucosa	female	0.5167517019542817
GTEX-145MF-1426	Esophagus - Mucosa	male	0.037214980622225
GTEX-145MG-2626	Esophagus - Mucosa	male	0.1376706640344596
GTEX-145MH-1126	Esophagus - Mucosa	male	0.1394001393845317
GTEX-145MI-1426	Esophagus - Mucosa	female	0.1370041674363672
GTEX-145MN-1026	Esophagus - Mucosa	male	0.0197218665922374
GTEX-145MO-1426	Esophagus - Mucosa	male	0.0668005928786353
GTEX-146FH-1726	Esophagus - Mucosa	female	-0.0225119213502182
GTEX-146FQ-1026	Esophagus - Mucosa	male	0.0876056672195199
GTEX-146FR-0426	Esophagus - Mucosa	female	0.0952387324363301
GTEX-14753-2026	Esophagus - Mucosa	male	0.0651491227536263
GTEX-1477Z-2326	Esophagus - Mucosa	male	0.104605646410912
GTEX-147F3-0826	Esophagus - Mucosa	female	-0.0042459457281592
GTEX-147F4-1526	Esophagus - Mucosa	male	0.1964372723639768
GTEX-147GR-2026	Esophagus - Mucosa	male	0.1662181512768772
GTEX-147JS-1726	Esophagus - Mucosa	male	0.0818597742067294
GTEX-148VI-1026	Esophagus - Mucosa	female	0.070583281960016
GTEX-148VJ-1026	Esophagus - Mucosa	male	0.062711360195592
GTEX-1497J-2726	Esophagus - Mucosa	male	0.1068585659481967
GTEX-14A5H-1826	Esophagus - Mucosa	male	0.0707917703001796
GTEX-14A5I-1526	Esophagus - Mucosa	female	0.2054801021706961
GTEX-14A6H-1326	Esophagus - Mucosa	male	0.1174855598130924
GTEX-14A6H-5010	Esophagus - Mucosa	male	0.5558210347054171
GTEX-14ABY-2526	Esophagus - Mucosa	male	0.187617122904748
GTEX-14AS3-0626	Esophagus - Mucosa	female	0.0213216590110467
GTEX-14ASI-1326	Esophagus - Mucosa	male	0.1398757509595056
GTEX-14B4R-0326	Esophagus - Mucosa	male	0.0716246982433155
GTEX-14BIL-1626	Esophagus - Mucosa	male	0.1626655295789958
GTEX-14BIM-1326	Esophagus - Mucosa	female	0.1624489366790615
GTEX-14BIN-2726	Esophagus - Mucosa	female	0.0715547500217229
GTEX-14BMV-1326	Esophagus - Mucosa	male	0.0307976328041439
GTEX-14C38-2126	Esophagus - Mucosa	male	0.0287483343114202
GTEX-14C39-1326	Esophagus - Mucosa	male	0.2045509268938533
GTEX-14C5O-1626	Esophagus - Mucosa	male	0.0779515632392635
GTEX-14DAQ-1426	Esophagus - Mucosa	female	0.0432763475617296
GTEX-14DAR-0826	Esophagus - Mucosa	male	0.02131774592238
GTEX-14E1K-1226	Esophagus - Mucosa	male	0.0135764905904295
GTEX-14E6C-0826	Esophagus - Mucosa	male	0.0700796035533888
GTEX-14E6D-1726	Esophagus - Mucosa	male	0.0576427488965917
GTEX-14E6E-0726	Esophagus - Mucosa	male	0.0818567796722773
GTEX-14E7W-1726	Esophagus - Mucosa	male	0.0273376281100362
GTEX-14H4A-1626	Esophagus - Mucosa	female	0.087807564793701
GTEX-14ICK-2026	Esophagus - Mucosa	male	0.0561058474721339
GTEX-14ICL-0526	Esophagus - Mucosa	male	0.0556732285361595
GTEX-14JFF-1826	Esophagus - Mucosa	male	0.1318135109287246
GTEX-14JG1-1926	Esophagus - Mucosa	male	0.0685788902925334
GTEX-14JG6-0926	Esophagus - Mucosa	female	0.1318636545780042
GTEX-14JIY-0926	Esophagus - Mucosa	male	0.0986809119120838
GTEX-14LLW-1326	Esophagus - Mucosa	female	0.0551607377750779
GTEX-14LZ3-1726	Esophagus - Mucosa	female	0.0875633935080947
GTEX-14PHW-1426	Esophagus - Mucosa	female	0.1118753538383328
GTEX-14PHX-0726	Esophagus - Mucosa	male	0.0289886662461152
GTEX-14PHY-0626	Esophagus - Mucosa	female	0.1152205152568076
GTEX-14PII-1326	Esophagus - Mucosa	male	0.0471054035520019
GTEX-14PJ2-2626	Esophagus - Mucosa	male	0.0325612279994786
GTEX-14PJ3-0626	Esophagus - Mucosa	male	0.1226758914145215
GTEX-14PJ4-1526	Esophagus - Mucosa	male	0.1782818686764989
GTEX-14PJ5-0526	Esophagus - Mucosa	female	0.1248814087843989
GTEX-14PJ5-5004	Esophagus - Mucosa	female	0.5050047089019456
GTEX-14PJ6-1026	Esophagus - Mucosa	female	0.1510167860097827
GTEX-14PJM-1526	Esophagus - Mucosa	female	0.0489439242558131
GTEX-14PJN-0526	Esophagus - Mucosa	male	0.0241540071100124
GTEX-14PJO-1326	Esophagus - Mucosa	male	0.0642114484111195
GTEX-14PK6-1326	Esophagus - Mucosa	female	0.1802553281019654
GTEX-14PKU-0826	Esophagus - Mucosa	female	0.0540162222510871
GTEX-14PN3-1026	Esophagus - Mucosa	female	0.1231546372848214
GTEX-14PN4-2126	Esophagus - Mucosa	male	0.1862152120794012
GTEX-14PQA-2326	Esophagus - Mucosa	female	0.0867035175713281
GTEX-14XAO-1526	Esophagus - Mucosa	female	0.1474130479594155
GTEX-15CHC-1526	Esophagus - Mucosa	female	0.3477806629754543
GTEX-15CHQ-1926	Esophagus - Mucosa	male	0.1005299248385283
GTEX-15CHR-0826	Esophagus - Mucosa	male	0.1173000288009045
GTEX-15CHS-2326	Esophagus - Mucosa	male	0.0299428642946075
GTEX-15D1Q-1826	Esophagus - Mucosa	male	0.1389745976632872
GTEX-15D79-1426	Esophagus - Mucosa	male	0.142325667852502
GTEX-15DCD-1626	Esophagus - Mucosa	female	0.1131996247976732
GTEX-15DDE-1526	Esophagus - Mucosa	female	0.0931303942193112
GTEX-15DYW-1826	Esophagus - Mucosa	female	0.1109886000598288
GTEX-15DZA-0426	Esophagus - Mucosa	female	0.1530933494258461
GTEX-15EO6-1026	Esophagus - Mucosa	male	0.049371911522953
GTEX-15ETS-1926	Esophagus - Mucosa	female	0.0095856935030956
GTEX-15EU6-1626	Esophagus - Mucosa	male	-0.0114651564657438
GTEX-15F5U-0926	Esophagus - Mucosa	male	0.0300322673668024
GTEX-15F5U-5010	Esophagus - Mucosa	male	0.4545836553673829
GTEX-15FZZ-1226	Esophagus - Mucosa	female	0.1149976423805131
GTEX-15G19-1926	Esophagus - Mucosa	male	0.0644992371002217
GTEX-15G1A-0626	Esophagus - Mucosa	male	0.1351411508673684
GTEX-15RIE-0826	Esophagus - Mucosa	male	0.1061077326567346
GTEX-15RJ7-0926	Esophagus - Mucosa	male	0.0149500449971645
GTEX-15RJE-0926	Esophagus - Mucosa	male	0.0642725011427934
GTEX-15SB6-0726	Esophagus - Mucosa	female	0.0178828519545954
GTEX-15SDE-0626	Esophagus - Mucosa	female	0.0253803852028428
GTEX-15SHU-1426	Esophagus - Mucosa	female	0.1732413454827197
GTEX-15SHV-1026	Esophagus - Mucosa	male	0.0978837644958879
GTEX-15SHW-1826	Esophagus - Mucosa	male	0.0717745152156198
GTEX-15SKB-1226	Esophagus - Mucosa	male	0.0533980480747738
GTEX-15SZO-2226	Esophagus - Mucosa	male	0.3615166008850395
GTEX-15TU5-1526	Esophagus - Mucosa	male	0.3151385890354602
GTEX-15UF6-2326	Esophagus - Mucosa	female	0.1104193115234944
GTEX-15UF7-0926	Esophagus - Mucosa	male	0.0430406344301369
GTEX-169BO-0526	Esophagus - Mucosa	male	0.032407921335604
GTEX-16A39-1026	Esophagus - Mucosa	female	0.0421228532093337
GTEX-16AAH-0726	Esophagus - Mucosa	male	0.1186735471434728
GTEX-16BQI-1526	Esophagus - Mucosa	female	0.0419792710189388
GTEX-16GPK-1526	Esophagus - Mucosa	male	0.0430985058990978
GTEX-16MT8-1326	Esophagus - Mucosa	female	0.0733456425810979
GTEX-16MT9-1426	Esophagus - Mucosa	female	0.0555310450608159
GTEX-16MTA-0826	Esophagus - Mucosa	male	0.0422049190603346
GTEX-16NFA-1026	Esophagus - Mucosa	male	0.0237810492900553
GTEX-16NGA-1426	Esophagus - Mucosa	female	0.0231277323382798
GTEX-16NPV-1426	Esophagus - Mucosa	female	0.0744013625653799
GTEX-16NPX-1626	Esophagus - Mucosa	male	-0.0037275030346713
GTEX-16XZY-0926	Esophagus - Mucosa	male	0.1207513214175566
GTEX-16XZZ-1826	Esophagus - Mucosa	male	0.1380247516305691
GTEX-16YQH-1926	Esophagus - Mucosa	male	0.1755214871857899
GTEX-16Z82-1926	Esophagus - Mucosa	male	0.0672737565992153
GTEX-178AV-0526	Esophagus - Mucosa	male	0.0265924357508768
GTEX-17EVP-2026	Esophagus - Mucosa	male	0.2912001891548373
GTEX-17EVQ-1926	Esophagus - Mucosa	male	0.1151494978830443
GTEX-17F96-2526	Esophagus - Mucosa	male	0.0610532799101126
GTEX-17F97-1326	Esophagus - Mucosa	male	0.0839200464131111
GTEX-17F98-1726	Esophagus - Mucosa	female	0.0231987803710904
GTEX-17F9E-1926	Esophagus - Mucosa	male	0.0681431133017294
GTEX-17F9E-5010	Esophagus - Mucosa	male	0.4814839397254137
